open,high,low,close,volume,RSI,MACD,MACDs,MACDh,SMA_10,SMA_50,EMA_10,EMA_50,OBV,BBL,BBM,BBU,STOCHk,STOCHd,CCI,SMA_200
-0.01637119,-0.07141108,-0.07259043,-0.082049996,0.08095992,-0.07564108,0.8722297,0.30871883,-0.3415884,-0.030797383,-0.031614613,-0.031229345,-0.12460748,-0.01648341,-0.08026206,-0.030329363,-0.11414624,-0.030850029,-0.109655686,0.55649275,-0.16119263
-0.01637119,-0.07141108,-0.07259043,-0.082049996,0.08095992,-0.07564108,0.8722297,0.30871883,-0.3415884,-0.030797383,-0.031614613,-0.031229345,-0.12460748,-0.01648341,-0.08026206,-0.030329363,-0.11414624,-0.030850029,-0.109655686,0.55649275,-0.16119263
-0.028781742,-0.08850294,-0.07883658,-0.0796447,0.04929958,-0.053038057,1.1494844,0.46072584,-0.21661587,-0.029550117,-0.04623341,-0.043629177,-0.13679531,-0.103910305,-0.1109814,-0.03145978,-0.114789635,-0.033112116,-0.10635673,-0.09367261,-0.1502443
-0.028781742,-0.08850294,-0.07883658,-0.0796447,0.04929958,-0.053038057,1.1494844,0.46072584,-0.21661587,-0.029550117,-0.04623341,-0.043629177,-0.13679531,-0.103910305,-0.1109814,-0.03145978,-0.114789635,-0.033112116,-0.10635673,-0.09367261,-0.1502443
-0.028781742,-0.08850294,-0.07883658,-0.0796447,0.04929958,-0.053038057,1.1494844,0.46072584,-0.21661587,-0.029550117,-0.04623341,-0.043629177,-0.13679531,-0.103910305,-0.1109814,-0.03145978,-0.114789635,-0.033112116,-0.10635673,-0.09367261,-0.1502443
-0.028781742,-0.08850294,-0.07883658,-0.0796447,0.04929958,-0.053038057,1.1494844,0.46072584,-0.21661587,-0.029550117,-0.04623341,-0.043629177,-0.13679531,-0.103910305,-0.1109814,-0.03145978,-0.114789635,-0.033112116,-0.10635673,-0.09367261,-0.1502443
-0.01637119,-0.07141108,-0.07259043,-0.082049996,0.08095992,-0.07564108,0.8722297,0.30871883,-0.3415884,-0.030797383,-0.031614613,-0.031229345,-0.12460748,-0.01648341,-0.08026206,-0.030329363,-0.11414624,-0.030850029,-0.109655686,0.55649275,-0.16119263
-0.007443549,-0.06660286,-0.087150976,-0.08359596,0.15191112,-0.037965626,-0.22204937,0.3005266,-0.34997326,-0.025724927,-0.082157396,-0.03706045,-0.21365133,0.010672214,-0.07432803,-0.04961325,-0.13407591,-0.0013207007,-0.06361264,0.7242908,-0.28018215
-0.007443549,-0.06660286,-0.087150976,-0.08359596,0.15191112,-0.037965626,-0.22204937,0.3005266,-0.34997326,-0.025724927,-0.082157396,-0.03706045,-0.21365133,0.010672214,-0.07432803,-0.04961325,-0.13407591,-0.0013207007,-0.06361264,0.7242908,-0.28018215
-0.007443549,-0.06660286,-0.087150976,-0.08359596,0.15191112,-0.037965626,-0.22204937,0.3005266,-0.34997326,-0.025724927,-0.082157396,-0.03706045,-0.21365133,0.010672214,-0.07432803,-0.04961325,-0.13407591,-0.0013207007,-0.06361264,0.7242908,-0.28018215
-0.007443549,-0.06660286,-0.087150976,-0.08359596,0.15191112,-0.037965626,-0.22204937,0.3005266,-0.34997326,-0.025724927,-0.082157396,-0.03706045,-0.21365133,0.010672214,-0.07432803,-0.04961325,-0.13407591,-0.0013207007,-0.06361264,0.7242908,-0.28018215
-0.007443549,-0.06660286,-0.087150976,-0.08359596,0.15191112,-0.037965626,-0.22204937,0.3005266,-0.34997326,-0.025724927,-0.082157396,-0.03706045,-0.21365133,0.010672214,-0.07432803,-0.04961325,-0.13407591,-0.0013207007,-0.06361264,0.7242908,-0.28018215
-0.007443549,-0.06660286,-0.087150976,-0.08359596,0.15191112,-0.037965626,-0.22204937,0.3005266,-0.34997326,-0.025724927,-0.082157396,-0.03706045,-0.21365133,0.010672214,-0.07432803,-0.04961325,-0.13407591,-0.0013207007,-0.06361264,0.7242908,-0.28018215
-0.033538252,-0.09752956,-0.10890893,-0.080871835,0.14731534,-0.043497674,-0.10321707,0.43920544,-0.20720847,-0.029648758,-0.12308712,-0.050265696,-0.24564278,-0.04241837,-0.13010289,-0.0660686,-0.13625565,-0.004658629,-0.07553475,-0.08429693,-0.28281295
-0.021971695,-0.053736474,-0.074347585,-0.0675977,0.023790082,-0.051465567,1.0613672,0.35258302,0.6931694,-0.017166067,-0.032229625,-0.031183084,-0.117303155,-0.08732269,-0.07855883,-0.024693841,-0.073246166,-0.073027365,-0.09774072,-0.14331844,-0.118972905
-0.021971695,-0.053736474,-0.074347585,-0.0675977,0.023790082,-0.051465567,1.0613672,0.35258302,0.6931694,-0.017166067,-0.032229625,-0.031183084,-0.117303155,-0.08732269,-0.07855883,-0.024693841,-0.073246166,-0.073027365,-0.09774072,-0.14331844,-0.118972905
-0.021971695,-0.053736474,-0.074347585,-0.0675977,0.023790082,-0.051465567,1.0613672,0.35258302,0.6931694,-0.017166067,-0.032229625,-0.031183084,-0.117303155,-0.08732269,-0.07855883,-0.024693841,-0.073246166,-0.073027365,-0.09774072,-0.14331844,-0.118972905
-0.021971695,-0.053736474,-0.074347585,-0.0675977,0.023790082,-0.051465567,1.0613672,0.35258302,0.6931694,-0.017166067,-0.032229625,-0.031183084,-0.117303155,-0.08732269,-0.07855883,-0.024693841,-0.073246166,-0.073027365,-0.09774072,-0.14331844,-0.118972905
-0.021971695,-0.053736474,-0.074347585,-0.0675977,0.023790082,-0.051465567,1.0613672,0.35258302,0.6931694,-0.017166067,-0.032229625,-0.031183084,-0.117303155,-0.08732269,-0.07855883,-0.024693841,-0.073246166,-0.073027365,-0.09774072,-0.14331844,-0.118972905
-0.021971695,-0.053736474,-0.074347585,-0.0675977,0.023790082,-0.051465567,1.0613672,0.35258302,0.6931694,-0.017166067,-0.032229625,-0.031183084,-0.117303155,-0.08732269,-0.07855883,-0.024693841,-0.073246166,-0.073027365,-0.09774072,-0.14331844,-0.118972905
-0.021971695,-0.053736474,-0.074347585,-0.0675977,0.023790082,-0.051465567,1.0613672,0.35258302,0.6931694,-0.017166067,-0.032229625,-0.031183084,-0.117303155,-0.08732269,-0.07855883,-0.024693841,-0.073246166,-0.073027365,-0.09774072,-0.14331844,-0.118972905
-0.021971695,-0.053736474,-0.074347585,-0.0675977,0.023790082,-0.051465567,1.0613672,0.35258302,0.6931694,-0.017166067,-0.032229625,-0.031183084,-0.117303155,-0.08732269,-0.07855883,-0.024693841,-0.073246166,-0.073027365,-0.09774072,-0.14331844,-0.118972905
-0.021971695,-0.053736474,-0.074347585,-0.0675977,0.023790082,-0.051465567,1.0613672,0.35258302,0.6931694,-0.017166067,-0.032229625,-0.031183084,-0.117303155,-0.08732269,-0.07855883,-0.024693841,-0.073246166,-0.073027365,-0.09774072,-0.14331844,-0.118972905
-0.021971695,-0.053736474,-0.074347585,-0.0675977,0.023790082,-0.051465567,1.0613672,0.35258302,0.6931694,-0.017166067,-0.032229625,-0.031183084,-0.117303155,-0.08732269,-0.07855883,-0.024693841,-0.073246166,-0.073027365,-0.09774072,-0.14331844,-0.118972905
-0.021971695,-0.053736474,-0.074347585,-0.0675977,0.023790082,-0.051465567,1.0613672,0.35258302,0.6931694,-0.017166067,-0.032229625,-0.031183084,-0.117303155,-0.08732269,-0.07855883,-0.024693841,-0.073246166,-0.073027365,-0.09774072,-0.14331844,-0.118972905
-0.01811355,-0.0455381,-0.07713265,-0.07488462,0.08848977,-0.0671777,0.79823077,0.21263833,0.57557076,-0.021458827,-0.028896078,-0.023750888,-0.11230918,-0.008598244,-0.095635645,-0.034236863,-0.07560668,-0.099644676,-0.11397201,0.51422054,-0.13698603
-0.01637119,-0.07141108,-0.07259043,-0.082049996,0.08095992,-0.07564108,0.8722297,0.30871883,-0.3415884,-0.030797383,-0.031614613,-0.031229345,-0.12460748,-0.01648341,-0.08026206,-0.030329363,-0.11414624,-0.030850029,-0.109655686,0.55649275,-0.16119263
-0.01637119,-0.07141108,-0.07259043,-0.082049996,0.08095992,-0.07564108,0.8722297,0.30871883,-0.3415884,-0.030797383,-0.031614613,-0.031229345,-0.12460748,-0.01648341,-0.08026206,-0.030329363,-0.11414624,-0.030850029,-0.109655686,0.55649275,-0.16119263
-0.01637119,-0.07141108,-0.07259043,-0.082049996,0.08095992,-0.07564108,0.8722297,0.30871883,-0.3415884,-0.030797383,-0.031614613,-0.031229345,-0.12460748,-0.01648341,-0.08026206,-0.030329363,-0.11414624,-0.030850029,-0.109655686,0.55649275,-0.16119263
-0.01637119,-0.07141108,-0.07259043,-0.082049996,0.08095992,-0.07564108,0.8722297,0.30871883,-0.3415884,-0.030797383,-0.031614613,-0.031229345,-0.12460748,-0.01648341,-0.08026206,-0.030329363,-0.11414624,-0.030850029,-0.109655686,0.55649275,-0.16119263
-0.01637119,-0.07141108,-0.07259043,-0.082049996,0.08095992,-0.07564108,0.8722297,0.30871883,-0.3415884,-0.030797383,-0.031614613,-0.031229345,-0.12460748,-0.01648341,-0.08026206,-0.030329363,-0.11414624,-0.030850029,-0.109655686,0.55649275,-0.16119263
-0.028781742,-0.08850294,-0.07883658,-0.0796447,0.04929958,-0.053038057,1.1494844,0.46072584,-0.21661587,-0.029550117,-0.04623341,-0.043629177,-0.13679531,-0.103910305,-0.1109814,-0.03145978,-0.114789635,-0.033112116,-0.10635673,-0.09367261,-0.1502443
-0.01637119,-0.07141108,-0.07259043,-0.082049996,0.08095992,-0.07564108,0.8722297,0.30871883,-0.3415884,-0.030797383,-0.031614613,-0.031229345,-0.12460748,-0.01648341,-0.08026206,-0.030329363,-0.11414624,-0.030850029,-0.109655686,0.55649275,-0.16119263
-0.01637119,-0.07141108,-0.07259043,-0.082049996,0.08095992,-0.07564108,0.8722297,0.30871883,-0.3415884,-0.030797383,-0.031614613,-0.031229345,-0.12460748,-0.01648341,-0.08026206,-0.030329363,-0.11414624,-0.030850029,-0.109655686,0.55649275,-0.16119263
-0.01637119,-0.07141108,-0.07259043,-0.082049996,0.08095992,-0.07564108,0.8722297,0.30871883,-0.3415884,-0.030797383,-0.031614613,-0.031229345,-0.12460748,-0.01648341,-0.08026206,-0.030329363,-0.11414624,-0.030850029,-0.109655686,0.55649275,-0.16119263
-0.028781742,-0.08850294,-0.07883658,-0.0796447,0.04929958,-0.053038057,1.1494844,0.46072584,-0.21661587,-0.029550117,-0.04623341,-0.043629177,-0.13679531,-0.103910305,-0.1109814,-0.03145978,-0.114789635,-0.033112116,-0.10635673,-0.09367261,-0.1502443
-0.021971695,-0.053736474,-0.074347585,-0.0675977,0.023790082,-0.051465567,1.0613672,0.35258302,0.6931694,-0.017166067,-0.032229625,-0.031183084,-0.117303155,-0.08732269,-0.07855883,-0.024693841,-0.073246166,-0.073027365,-0.09774072,-0.14331844,-0.118972905
-0.021971695,-0.053736474,-0.074347585,-0.0675977,0.023790082,-0.051465567,1.0613672,0.35258302,0.6931694,-0.017166067,-0.032229625,-0.031183084,-0.117303155,-0.08732269,-0.07855883,-0.024693841,-0.073246166,-0.073027365,-0.09774072,-0.14331844,-0.118972905
-0.021971695,-0.053736474,-0.074347585,-0.0675977,0.023790082,-0.051465567,1.0613672,0.35258302,0.6931694,-0.017166067,-0.032229625,-0.031183084,-0.117303155,-0.08732269,-0.07855883,-0.024693841,-0.073246166,-0.073027365,-0.09774072,-0.14331844,-0.118972905
-0.01811355,-0.0455381,-0.07713265,-0.07488462,0.08848977,-0.0671777,0.79823077,0.21263833,0.57557076,-0.021458827,-0.028896078,-0.023750888,-0.11230918,-0.008598244,-0.095635645,-0.034236863,-0.07560668,-0.099644676,-0.11397201,0.51422054,-0.13698603
-0.01637119,-0.07141108,-0.07259043,-0.082049996,0.08095992,-0.07564108,0.8722297,0.30871883,-0.3415884,-0.030797383,-0.031614613,-0.031229345,-0.12460748,-0.01648341,-0.08026206,-0.030329363,-0.11414624,-0.030850029,-0.109655686,0.55649275,-0.16119263
-0.01637119,-0.07141108,-0.07259043,-0.082049996,0.08095992,-0.07564108,0.8722297,0.30871883,-0.3415884,-0.030797383,-0.031614613,-0.031229345,-0.12460748,-0.01648341,-0.08026206,-0.030329363,-0.11414624,-0.030850029,-0.109655686,0.55649275,-0.16119263
-0.007443549,-0.06660286,-0.087150976,-0.08359596,0.15191112,-0.037965626,-0.22204937,0.3005266,-0.34997326,-0.025724927,-0.082157396,-0.03706045,-0.21365133,0.010672214,-0.07432803,-0.04961325,-0.13407591,-0.0013207007,-0.06361264,0.7242908,-0.28018215
-0.007443549,-0.06660286,-0.087150976,-0.08359596,0.15191112,-0.037965626,-0.22204937,0.3005266,-0.34997326,-0.025724927,-0.082157396,-0.03706045,-0.21365133,0.010672214,-0.07432803,-0.04961325,-0.13407591,-0.0013207007,-0.06361264,0.7242908,-0.28018215
-0.033538252,-0.09752956,-0.10890893,-0.080871835,0.14731534,-0.043497674,-0.10321707,0.43920544,-0.20720847,-0.029648758,-0.12308712,-0.050265696,-0.24564278,-0.04241837,-0.13010289,-0.0660686,-0.13625565,-0.004658629,-0.07553475,-0.08429693,-0.28281295
-0.028781742,-0.08850294,-0.07883658,-0.0796447,0.04929958,-0.053038057,1.1494844,0.46072584,-0.21661587,-0.029550117,-0.04623341,-0.043629177,-0.13679531,-0.103910305,-0.1109814,-0.03145978,-0.114789635,-0.033112116,-0.10635673,-0.09367261,-0.1502443
-0.021971695,-0.053736474,-0.074347585,-0.0675977,0.023790082,-0.051465567,1.0613672,0.35258302,0.6931694,-0.017166067,-0.032229625,-0.031183084,-0.117303155,-0.08732269,-0.07855883,-0.024693841,-0.073246166,-0.073027365,-0.09774072,-0.14331844,-0.118972905
-0.021971695,-0.053736474,-0.074347585,-0.0675977,0.023790082,-0.051465567,1.0613672,0.35258302,0.6931694,-0.017166067,-0.032229625,-0.031183084,-0.117303155,-0.08732269,-0.07855883,-0.024693841,-0.073246166,-0.073027365,-0.09774072,-0.14331844,-0.118972905
-0.021971695,-0.053736474,-0.074347585,-0.0675977,0.023790082,-0.051465567,1.0613672,0.35258302,0.6931694,-0.017166067,-0.032229625,-0.031183084,-0.117303155,-0.08732269,-0.07855883,-0.024693841,-0.073246166,-0.073027365,-0.09774072,-0.14331844,-0.118972905
-0.021971695,-0.053736474,-0.074347585,-0.0675977,0.023790082,-0.051465567,1.0613672,0.35258302,0.6931694,-0.017166067,-0.032229625,-0.031183084,-0.117303155,-0.08732269,-0.07855883,-0.024693841,-0.073246166,-0.073027365,-0.09774072,-0.14331844,-0.118972905
-0.021971695,-0.053736474,-0.074347585,-0.0675977,0.023790082,-0.051465567,1.0613672,0.35258302,0.6931694,-0.017166067,-0.032229625,-0.031183084,-0.117303155,-0.08732269,-0.07855883,-0.024693841,-0.073246166,-0.073027365,-0.09774072,-0.14331844,-0.118972905
-0.021971695,-0.053736474,-0.074347585,-0.0675977,0.023790082,-0.051465567,1.0613672,0.35258302,0.6931694,-0.017166067,-0.032229625,-0.031183084,-0.117303155,-0.08732269,-0.07855883,-0.024693841,-0.073246166,-0.073027365,-0.09774072,-0.14331844,-0.118972905
-0.021971695,-0.053736474,-0.074347585,-0.0675977,0.023790082,-0.051465567,1.0613672,0.35258302,0.6931694,-0.017166067,-0.032229625,-0.031183084,-0.117303155,-0.08732269,-0.07855883,-0.024693841,-0.073246166,-0.073027365,-0.09774072,-0.14331844,-0.118972905
-0.021971695,-0.053736474,-0.074347585,-0.0675977,0.023790082,-0.051465567,1.0613672,0.35258302,0.6931694,-0.017166067,-0.032229625,-0.031183084,-0.117303155,-0.08732269,-0.07855883,-0.024693841,-0.073246166,-0.073027365,-0.09774072,-0.14331844,-0.118972905
-0.021971695,-0.053736474,-0.074347585,-0.0675977,0.023790082,-0.051465567,1.0613672,0.35258302,0.6931694,-0.017166067,-0.032229625,-0.031183084,-0.117303155,-0.08732269,-0.07855883,-0.024693841,-0.073246166,-0.073027365,-0.09774072,-0.14331844,-0.118972905
-0.01637119,-0.07141108,-0.07259043,-0.082049996,0.08095992,-0.07564108,0.8722297,0.30871883,-0.3415884,-0.030797383,-0.031614613,-0.031229345,-0.12460748,-0.01648341,-0.08026206,-0.030329363,-0.11414624,-0.030850029,-0.109655686,0.55649275,-0.16119263
-0.01637119,-0.07141108,-0.07259043,-0.082049996,0.08095992,-0.07564108,0.8722297,0.30871883,-0.3415884,-0.030797383,-0.031614613,-0.031229345,-0.12460748,-0.01648341,-0.08026206,-0.030329363,-0.11414624,-0.030850029,-0.109655686,0.55649275,-0.16119263
-0.01637119,-0.07141108,-0.07259043,-0.082049996,0.08095992,-0.07564108,0.8722297,0.30871883,-0.3415884,-0.030797383,-0.031614613,-0.031229345,-0.12460748,-0.01648341,-0.08026206,-0.030329363,-0.11414624,-0.030850029,-0.109655686,0.55649275,-0.16119263
-0.01637119,-0.07141108,-0.07259043,-0.082049996,0.08095992,-0.07564108,0.8722297,0.30871883,-0.3415884,-0.030797383,-0.031614613,-0.031229345,-0.12460748,-0.01648341,-0.08026206,-0.030329363,-0.11414624,-0.030850029,-0.109655686,0.55649275,-0.16119263
-0.01637119,-0.07141108,-0.07259043,-0.082049996,0.08095992,-0.07564108,0.8722297,0.30871883,-0.3415884,-0.030797383,-0.031614613,-0.031229345,-0.12460748,-0.01648341,-0.08026206,-0.030329363,-0.11414624,-0.030850029,-0.109655686,0.55649275,-0.16119263
-0.007443549,-0.06660286,-0.087150976,-0.08359596,0.15191112,-0.037965626,-0.22204937,0.3005266,-0.34997326,-0.025724927,-0.082157396,-0.03706045,-0.21365133,0.010672214,-0.07432803,-0.04961325,-0.13407591,-0.0013207007,-0.06361264,0.7242908,-0.28018215
-0.007443549,-0.06660286,-0.087150976,-0.08359596,0.15191112,-0.037965626,-0.22204937,0.3005266,-0.34997326,-0.025724927,-0.082157396,-0.03706045,-0.21365133,0.010672214,-0.07432803,-0.04961325,-0.13407591,-0.0013207007,-0.06361264,0.7242908,-0.28018215
-0.0010387497,-0.057521988,-0.08698986,-0.08323775,0.16467798,0.030388296,-0.26867715,-0.3033962,-0.2647079,-0.024159903,-0.094581574,-0.052644297,-0.23478913,0.03614735,-0.08750394,-0.043520737,-0.10722144,-0.0037491252,-0.07669239,0.8017798,-0.3284352
-0.0010387497,-0.057521988,-0.08698986,-0.08323775,0.16467798,0.030388296,-0.26867715,-0.3033962,-0.2647079,-0.024159903,-0.094581574,-0.052644297,-0.23478913,0.03614735,-0.08750394,-0.043520737,-0.10722144,-0.0037491252,-0.07669239,0.8017798,-0.3284352
-0.0010387497,-0.057521988,-0.08698986,-0.08323775,0.16467798,0.030388296,-0.26867715,-0.3033962,-0.2647079,-0.024159903,-0.094581574,-0.052644297,-0.23478913,0.03614735,-0.08750394,-0.043520737,-0.10722144,-0.0037491252,-0.07669239,0.8017798,-0.3284352
-0.0010387497,-0.057521988,-0.08698986,-0.08323775,0.16467798,0.030388296,-0.26867715,-0.3033962,-0.2647079,-0.024159903,-0.094581574,-0.052644297,-0.23478913,0.03614735,-0.08750394,-0.043520737,-0.10722144,-0.0037491252,-0.07669239,0.8017798,-0.3284352
-0.0010387497,-0.057521988,-0.08698986,-0.08323775,0.16467798,0.030388296,-0.26867715,-0.3033962,-0.2647079,-0.024159903,-0.094581574,-0.052644297,-0.23478913,0.03614735,-0.08750394,-0.043520737,-0.10722144,-0.0037491252,-0.07669239,0.8017798,-0.3284352
-0.0010387497,-0.057521988,-0.08698986,-0.08323775,0.16467798,0.030388296,-0.26867715,-0.3033962,-0.2647079,-0.024159903,-0.094581574,-0.052644297,-0.23478913,0.03614735,-0.08750394,-0.043520737,-0.10722144,-0.0037491252,-0.07669239,0.8017798,-0.3284352
-0.0010387497,-0.057521988,-0.08698986,-0.08323775,0.16467798,0.030388296,-0.26867715,-0.3033962,-0.2647079,-0.024159903,-0.094581574,-0.052644297,-0.23478913,0.03614735,-0.08750394,-0.043520737,-0.10722144,-0.0037491252,-0.07669239,0.8017798,-0.3284352
-0.0010387497,-0.057521988,-0.08698986,-0.08323775,0.16467798,0.030388296,-0.26867715,-0.3033962,-0.2647079,-0.024159903,-0.094581574,-0.052644297,-0.23478913,0.03614735,-0.08750394,-0.043520737,-0.10722144,-0.0037491252,-0.07669239,0.8017798,-0.3284352
-0.0010387497,-0.057521988,-0.08698986,-0.08323775,0.16467798,0.030388296,-0.26867715,-0.3033962,-0.2647079,-0.024159903,-0.094581574,-0.052644297,-0.23478913,0.03614735,-0.08750394,-0.043520737,-0.10722144,-0.0037491252,-0.07669239,0.8017798,-0.3284352
-0.02410821,-0.09093414,-0.10917456,-0.080112934,0.17677906,0.037409823,-0.12237846,-0.23647408,-0.11207504,-0.028516969,-0.14704715,-0.0698089,-0.2778685,-0.009687188,-0.12695533,-0.053502314,-0.1052157,-0.0139134545,-0.07287259,-0.07856495,-0.34635666
-0.028496042,-0.06785595,-0.10998716,-0.07823807,0.14890034,0.0030643458,-0.20751195,-0.27516446,0.8725704,-0.010609737,-0.15803061,-0.060036816,-0.23001665,0.0030009104,-0.077256896,-0.053648125,-0.074648395,-0.06521165,-0.068905145,-0.12346644,-0.33437783
-0.003556796,-0.044916276,-0.0933724,-0.07997838,0.16478235,0.003284954,-0.31320137,-0.3432598,0.7303424,-0.012611782,-0.110541455,-0.047493324,-0.20820624,0.047324263,-0.084634684,-0.05007024,-0.080149926,-0.086915664,-0.08107229,0.76728296,-0.3029197
-0.028496042,-0.06785595,-0.10998716,-0.07823807,0.14890034,0.0030643458,-0.20751195,-0.27516446,0.8725704,-0.010609737,-0.15803061,-0.060036816,-0.23001665,0.0030009104,-0.077256896,-0.053648125,-0.074648395,-0.06521165,-0.068905145,-0.12346644,-0.33437783
-0.028496042,-0.06785595,-0.10998716,-0.07823807,0.14890034,0.0030643458,-0.20751195,-0.27516446,0.8725704,-0.010609737,-0.15803061,-0.060036816,-0.23001665,0.0030009104,-0.077256896,-0.053648125,-0.074648395,-0.06521165,-0.068905145,-0.12346644,-0.33437783
-0.028496042,-0.06785595,-0.10998716,-0.07823807,0.14890034,0.0030643458,-0.20751195,-0.27516446,0.8725704,-0.010609737,-0.15803061,-0.060036816,-0.23001665,0.0030009104,-0.077256896,-0.053648125,-0.074648395,-0.06521165,-0.068905145,-0.12346644,-0.33437783
-0.003556796,-0.044916276,-0.0933724,-0.07997838,0.16478235,0.003284954,-0.31320137,-0.3432598,0.7303424,-0.012611782,-0.110541455,-0.047493324,-0.20820624,0.047324263,-0.084634684,-0.05007024,-0.080149926,-0.086915664,-0.08107229,0.76728296,-0.3029197
-0.0010387497,-0.057521988,-0.08698986,-0.08323775,0.16467798,0.030388296,-0.26867715,-0.3033962,-0.2647079,-0.024159903,-0.094581574,-0.052644297,-0.23478913,0.03614735,-0.08750394,-0.043520737,-0.10722144,-0.0037491252,-0.07669239,0.8017798,-0.3284352
-0.0010387497,-0.057521988,-0.08698986,-0.08323775,0.16467798,0.030388296,-0.26867715,-0.3033962,-0.2647079,-0.024159903,-0.094581574,-0.052644297,-0.23478913,0.03614735,-0.08750394,-0.043520737,-0.10722144,-0.0037491252,-0.07669239,0.8017798,-0.3284352
-0.0010387497,-0.057521988,-0.08698986,-0.08323775,0.16467798,0.030388296,-0.26867715,-0.3033962,-0.2647079,-0.024159903,-0.094581574,-0.052644297,-0.23478913,0.03614735,-0.08750394,-0.043520737,-0.10722144,-0.0037491252,-0.07669239,0.8017798,-0.3284352
-0.0010387497,-0.057521988,-0.08698986,-0.08323775,0.16467798,0.030388296,-0.26867715,-0.3033962,-0.2647079,-0.024159903,-0.094581574,-0.052644297,-0.23478913,0.03614735,-0.08750394,-0.043520737,-0.10722144,-0.0037491252,-0.07669239,0.8017798,-0.3284352
-0.0010387497,-0.057521988,-0.08698986,-0.08323775,0.16467798,0.030388296,-0.26867715,-0.3033962,-0.2647079,-0.024159903,-0.094581574,-0.052644297,-0.23478913,0.03614735,-0.08750394,-0.043520737,-0.10722144,-0.0037491252,-0.07669239,0.8017798,-0.3284352
-0.0010387497,-0.057521988,-0.08698986,-0.08323775,0.16467798,0.030388296,-0.26867715,-0.3033962,-0.2647079,-0.024159903,-0.094581574,-0.052644297,-0.23478913,0.03614735,-0.08750394,-0.043520737,-0.10722144,-0.0037491252,-0.07669239,0.8017798,-0.3284352
-0.0010387497,-0.057521988,-0.08698986,-0.08323775,0.16467798,0.030388296,-0.26867715,-0.3033962,-0.2647079,-0.024159903,-0.094581574,-0.052644297,-0.23478913,0.03614735,-0.08750394,-0.043520737,-0.10722144,-0.0037491252,-0.07669239,0.8017798,-0.3284352
-0.0010387497,-0.057521988,-0.08698986,-0.08323775,0.16467798,0.030388296,-0.26867715,-0.3033962,-0.2647079,-0.024159903,-0.094581574,-0.052644297,-0.23478913,0.03614735,-0.08750394,-0.043520737,-0.10722144,-0.0037491252,-0.07669239,0.8017798,-0.3284352
-0.0010387497,-0.057521988,-0.08698986,-0.08323775,0.16467798,0.030388296,-0.26867715,-0.3033962,-0.2647079,-0.024159903,-0.094581574,-0.052644297,-0.23478913,0.03614735,-0.08750394,-0.043520737,-0.10722144,-0.0037491252,-0.07669239,0.8017798,-0.3284352
-0.028496042,-0.06785595,-0.10998716,-0.07823807,0.14890034,0.0030643458,-0.20751195,-0.27516446,0.8725704,-0.010609737,-0.15803061,-0.060036816,-0.23001665,0.0030009104,-0.077256896,-0.053648125,-0.074648395,-0.06521165,-0.068905145,-0.12346644,-0.33437783
-0.028496042,-0.06785595,-0.10998716,-0.07823807,0.14890034,0.0030643458,-0.20751195,-0.27516446,0.8725704,-0.010609737,-0.15803061,-0.060036816,-0.23001665,0.0030009104,-0.077256896,-0.053648125,-0.074648395,-0.06521165,-0.068905145,-0.12346644,-0.33437783
-0.028496042,-0.06785595,-0.10998716,-0.07823807,0.14890034,0.0030643458,-0.20751195,-0.27516446,0.8725704,-0.010609737,-0.15803061,-0.060036816,-0.23001665,0.0030009104,-0.077256896,-0.053648125,-0.074648395,-0.06521165,-0.068905145,-0.12346644,-0.33437783
-0.028496042,-0.06785595,-0.10998716,-0.07823807,0.14890034,0.0030643458,-0.20751195,-0.27516446,0.8725704,-0.010609737,-0.15803061,-0.060036816,-0.23001665,0.0030009104,-0.077256896,-0.053648125,-0.074648395,-0.06521165,-0.068905145,-0.12346644,-0.33437783
-0.028496042,-0.06785595,-0.10998716,-0.07823807,0.14890034,0.0030643458,-0.20751195,-0.27516446,0.8725704,-0.010609737,-0.15803061,-0.060036816,-0.23001665,0.0030009104,-0.077256896,-0.053648125,-0.074648395,-0.06521165,-0.068905145,-0.12346644,-0.33437783
-0.028496042,-0.06785595,-0.10998716,-0.07823807,0.14890034,0.0030643458,-0.20751195,-0.27516446,0.8725704,-0.010609737,-0.15803061,-0.060036816,-0.23001665,0.0030009104,-0.077256896,-0.053648125,-0.074648395,-0.06521165,-0.068905145,-0.12346644,-0.33437783
-0.028496042,-0.06785595,-0.10998716,-0.07823807,0.14890034,0.0030643458,-0.20751195,-0.27516446,0.8725704,-0.010609737,-0.15803061,-0.060036816,-0.23001665,0.0030009104,-0.077256896,-0.053648125,-0.074648395,-0.06521165,-0.068905145,-0.12346644,-0.33437783
-0.0109652225,-0.052057985,-0.082812354,-0.058732577,0.051725544,0.027799712,1.074362,-0.21906419,0.8451168,-0.007108005,-0.052711315,-0.039671384,-0.12580942,-0.061415516,-0.06266637,-0.00381055,-0.0409867,-0.083379686,-0.098056376,-0.16586249,-0.16818592
-0.013374928,-0.049802285,-0.0844731,-0.057152428,0.05914192,0.029383115,1.1089752,-0.19731086,0.85345703,-0.010125883,-0.062435422,-0.04005671,-0.12896354,-0.07789666,-0.06829925,-0.013201608,-0.041018784,-0.11110615,-0.097192675,-0.17310946,-0.18150863
